[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 0; LaunchNum: 1; Timer: hpctimer_getwtime(); WriteTime: 0.00785; AverageWriteTime: 0.00798; WriteBandwidth: 4011.17165; AbsErrorWrite: 0.00013; RelErrorWrite: 0.01587 %; ReadTime: 0.01013; AverageReadTime: 0.01050; ReadBandwidth: 3046.61699; AbsErrorRead: 0.00037; RelErrorRead: 0.03560 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 1; LaunchNum: 2; Timer: hpctimer_getwtime(); WriteTime: 0.00767; AverageWriteTime: 0.00822; WriteBandwidth: 3892.55491; AbsErrorWrite: 0.00055; RelErrorWrite: 0.06641 %; ReadTime: 0.00917; AverageReadTime: 0.00982; ReadBandwidth: 3260.03971; AbsErrorRead: 0.00065; RelErrorRead: 0.06608 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 2; LaunchNum: 3; Timer: hpctimer_getwtime(); WriteTime: 0.00882; AverageWriteTime: 0.00822; WriteBandwidth: 3892.55491; AbsErrorWrite: 0.00060; RelErrorWrite: 0.07254 %; ReadTime: 0.00951; AverageReadTime: 0.00982; ReadBandwidth: 3260.03971; AbsErrorRead: 0.00031; RelErrorRead: 0.03143 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 3; LaunchNum: 4; Timer: hpctimer_getwtime(); WriteTime: 0.00742; AverageWriteTime: 0.00822; WriteBandwidth: 3892.55491; AbsErrorWrite: 0.00080; RelErrorWrite: 0.09712 %; ReadTime: 0.00932; AverageReadTime: 0.00982; ReadBandwidth: 3260.03971; AbsErrorRead: 0.00050; RelErrorRead: 0.05044 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 4; LaunchNum: 5; Timer: hpctimer_getwtime(); WriteTime: 0.00789; AverageWriteTime: 0.00822; WriteBandwidth: 3892.55491; AbsErrorWrite: 0.00033; RelErrorWrite: 0.03978 %; ReadTime: 0.00997; AverageReadTime: 0.00982; ReadBandwidth: 3260.03971; AbsErrorRead: 0.00015; RelErrorRead: 0.01526 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 5; LaunchNum: 6; Timer: hpctimer_getwtime(); WriteTime: 0.00739; AverageWriteTime: 0.00822; WriteBandwidth: 3892.55491; AbsErrorWrite: 0.00083; RelErrorWrite: 0.10064 %; ReadTime: 0.01060; AverageReadTime: 0.00982; ReadBandwidth: 3260.03971; AbsErrorRead: 0.00078; RelErrorRead: 0.07974 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 6; LaunchNum: 7; Timer: hpctimer_getwtime(); WriteTime: 0.00861; AverageWriteTime: 0.00822; WriteBandwidth: 3892.55491; AbsErrorWrite: 0.00039; RelErrorWrite: 0.04756 %; ReadTime: 0.00959; AverageReadTime: 0.00982; ReadBandwidth: 3260.03971; AbsErrorRead: 0.00023; RelErrorRead: 0.02306 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 7; LaunchNum: 8; Timer: hpctimer_getwtime(); WriteTime: 0.00823; AverageWriteTime: 0.00822; WriteBandwidth: 3892.55491; AbsErrorWrite: 0.00001; RelErrorWrite: 0.00113 %; ReadTime: 0.01097; AverageReadTime: 0.00982; ReadBandwidth: 3260.03971; AbsErrorRead: 0.00116; RelErrorRead: 0.11773 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 8; LaunchNum: 9; Timer: hpctimer_getwtime(); WriteTime: 0.00894; AverageWriteTime: 0.00822; WriteBandwidth: 3892.55491; AbsErrorWrite: 0.00072; RelErrorWrite: 0.08753 %; ReadTime: 0.01119; AverageReadTime: 0.00982; ReadBandwidth: 3260.03971; AbsErrorRead: 0.00137; RelErrorRead: 0.13989 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 9; LaunchNum: 10; Timer: hpctimer_getwtime(); WriteTime: 0.00843; AverageWriteTime: 0.00822; WriteBandwidth: 3892.55491; AbsErrorWrite: 0.00021; RelErrorWrite: 0.02529 %; ReadTime: 0.00955; AverageReadTime: 0.00982; ReadBandwidth: 3260.03971; AbsErrorRead: 0.00027; RelErrorRead: 0.02747 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 10; LaunchNum: 11; Timer: hpctimer_getwtime(); WriteTime: 0.00849; AverageWriteTime: 0.00822; WriteBandwidth: 3892.55491; AbsErrorWrite: 0.00027; RelErrorWrite: 0.03314 %; ReadTime: 0.00964; AverageReadTime: 0.00982; ReadBandwidth: 3260.03971; AbsErrorRead: 0.00017; RelErrorRead: 0.01756 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 11; LaunchNum: 12; Timer: hpctimer_getwtime(); WriteTime: 0.00786; AverageWriteTime: 0.00822; WriteBandwidth: 3892.55491; AbsErrorWrite: 0.00036; RelErrorWrite: 0.04408 %; ReadTime: 0.00941; AverageReadTime: 0.00982; ReadBandwidth: 3260.03971; AbsErrorRead: 0.00041; RelErrorRead: 0.04150 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 12; LaunchNum: 13; Timer: hpctimer_getwtime(); WriteTime: 0.00807; AverageWriteTime: 0.00822; WriteBandwidth: 3892.55491; AbsErrorWrite: 0.00015; RelErrorWrite: 0.01874 %; ReadTime: 0.00978; AverageReadTime: 0.00982; ReadBandwidth: 3260.03971; AbsErrorRead: 0.00004; RelErrorRead: 0.00358 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 13; LaunchNum: 14; Timer: hpctimer_getwtime(); WriteTime: 0.00806; AverageWriteTime: 0.00822; WriteBandwidth: 3892.55491; AbsErrorWrite: 0.00016; RelErrorWrite: 0.01969 %; ReadTime: 0.00968; AverageReadTime: 0.00982; ReadBandwidth: 3260.03971; AbsErrorRead: 0.00013; RelErrorRead: 0.01348 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 14; LaunchNum: 15; Timer: hpctimer_getwtime(); WriteTime: 0.00888; AverageWriteTime: 0.00822; WriteBandwidth: 3892.55491; AbsErrorWrite: 0.00066; RelErrorWrite: 0.08074 %; ReadTime: 0.00920; AverageReadTime: 0.00982; ReadBandwidth: 3260.03971; AbsErrorRead: 0.00062; RelErrorRead: 0.06289 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 0; LaunchNum: 1; Timer: hpctimer_getwtime(); WriteTime: 0.00789; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00005; RelErrorWrite: 0.00658 %; ReadTime: 0.01095; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00076; RelErrorRead: 0.07489 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 1; LaunchNum: 2; Timer: hpctimer_getwtime(); WriteTime: 0.00786; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00003; RelErrorWrite: 0.00378 %; ReadTime: 0.00911; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00107; RelErrorRead: 0.10490 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 2; LaunchNum: 3; Timer: hpctimer_getwtime(); WriteTime: 0.00742; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00042; RelErrorWrite: 0.05313 %; ReadTime: 0.00955; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00063; RelErrorRead: 0.06213 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 3; LaunchNum: 4; Timer: hpctimer_getwtime(); WriteTime: 0.00777; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00007; RelErrorWrite: 0.00837 %; ReadTime: 0.01032; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00014; RelErrorRead: 0.01340 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 4; LaunchNum: 5; Timer: hpctimer_getwtime(); WriteTime: 0.00845; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00062; RelErrorWrite: 0.07868 %; ReadTime: 0.00968; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00050; RelErrorRead: 0.04952 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 5; LaunchNum: 6; Timer: hpctimer_getwtime(); WriteTime: 0.00788; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00004; RelErrorWrite: 0.00544 %; ReadTime: 0.01024; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00005; RelErrorRead: 0.00530 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 6; LaunchNum: 7; Timer: hpctimer_getwtime(); WriteTime: 0.00785; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00002; RelErrorWrite: 0.00244 %; ReadTime: 0.01067; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00048; RelErrorRead: 0.04757 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 7; LaunchNum: 8; Timer: hpctimer_getwtime(); WriteTime: 0.00805; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00022; RelErrorWrite: 0.02800 %; ReadTime: 0.00900; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00118; RelErrorRead: 0.11608 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 8; LaunchNum: 9; Timer: hpctimer_getwtime(); WriteTime: 0.00769; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00014; RelErrorWrite: 0.01801 %; ReadTime: 0.01098; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00079; RelErrorRead: 0.07798 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 9; LaunchNum: 10; Timer: hpctimer_getwtime(); WriteTime: 0.00799; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00015; RelErrorWrite: 0.01960 %; ReadTime: 0.01117; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00099; RelErrorRead: 0.09736 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 10; LaunchNum: 11; Timer: hpctimer_getwtime(); WriteTime: 0.00794; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00010; RelErrorWrite: 0.01297 %; ReadTime: 0.00971; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00048; RelErrorRead: 0.04673 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 11; LaunchNum: 12; Timer: hpctimer_getwtime(); WriteTime: 0.00794; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00010; RelErrorWrite: 0.01339 %; ReadTime: 0.00992; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00027; RelErrorRead: 0.02615 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 12; LaunchNum: 13; Timer: hpctimer_getwtime(); WriteTime: 0.00731; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00053; RelErrorWrite: 0.06708 %; ReadTime: 0.01141; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00123; RelErrorRead: 0.12083 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 13; LaunchNum: 14; Timer: hpctimer_getwtime(); WriteTime: 0.00777; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00006; RelErrorWrite: 0.00777 %; ReadTime: 0.00944; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00075; RelErrorRead: 0.07338 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 14; LaunchNum: 15; Timer: hpctimer_getwtime(); WriteTime: 0.00770; AverageWriteTime: 0.00783; WriteBandwidth: 4085.03599; AbsErrorWrite: 0.00013; RelErrorWrite: 0.01652 %; ReadTime: 0.01061; AverageReadTime: 0.01018; ReadBandwidth: 3142.52377; AbsErrorRead: 0.00042; RelErrorRead: 0.04155 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 0; LaunchNum: 1; Timer: hpctimer_getwtime(); WriteTime: 0.00791; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00006; RelErrorWrite: 0.00794 %; ReadTime: 0.00924; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00033; RelErrorRead: 0.03415 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 1; LaunchNum: 2; Timer: hpctimer_getwtime(); WriteTime: 0.00832; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00034; RelErrorWrite: 0.04296 %; ReadTime: 0.00982; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00026; RelErrorRead: 0.02698 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 2; LaunchNum: 3; Timer: hpctimer_getwtime(); WriteTime: 0.00771; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00027; RelErrorWrite: 0.03365 %; ReadTime: 0.00943; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00013; RelErrorRead: 0.01354 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 3; LaunchNum: 4; Timer: hpctimer_getwtime(); WriteTime: 0.00809; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00011; RelErrorWrite: 0.01379 %; ReadTime: 0.00952; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00004; RelErrorRead: 0.00433 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 4; LaunchNum: 5; Timer: hpctimer_getwtime(); WriteTime: 0.00751; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00047; RelErrorWrite: 0.05889 %; ReadTime: 0.00913; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00043; RelErrorRead: 0.04511 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 5; LaunchNum: 6; Timer: hpctimer_getwtime(); WriteTime: 0.00853; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00055; RelErrorWrite: 0.06885 %; ReadTime: 0.00964; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00008; RelErrorRead: 0.00827 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 6; LaunchNum: 7; Timer: hpctimer_getwtime(); WriteTime: 0.00742; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00056; RelErrorWrite: 0.07021 %; ReadTime: 0.00941; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00015; RelErrorRead: 0.01585 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 7; LaunchNum: 8; Timer: hpctimer_getwtime(); WriteTime: 0.00815; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00017; RelErrorWrite: 0.02169 %; ReadTime: 0.00979; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00023; RelErrorRead: 0.02354 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 8; LaunchNum: 9; Timer: hpctimer_getwtime(); WriteTime: 0.00752; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00046; RelErrorWrite: 0.05736 %; ReadTime: 0.00924; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00033; RelErrorRead: 0.03430 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 9; LaunchNum: 10; Timer: hpctimer_getwtime(); WriteTime: 0.00790; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00007; RelErrorWrite: 0.00924 %; ReadTime: 0.00971; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00014; RelErrorRead: 0.01505 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 10; LaunchNum: 11; Timer: hpctimer_getwtime(); WriteTime: 0.00789; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00009; RelErrorWrite: 0.01149 %; ReadTime: 0.00917; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00039; RelErrorRead: 0.04065 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 11; LaunchNum: 12; Timer: hpctimer_getwtime(); WriteTime: 0.00935; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00137; RelErrorWrite: 0.17150 %; ReadTime: 0.00959; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00003; RelErrorRead: 0.00290 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 12; LaunchNum: 13; Timer: hpctimer_getwtime(); WriteTime: 0.00769; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00029; RelErrorWrite: 0.03613 %; ReadTime: 0.01056; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00100; RelErrorRead: 0.10469 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 13; LaunchNum: 14; Timer: hpctimer_getwtime(); WriteTime: 0.00797; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00001; RelErrorWrite: 0.00105 %; ReadTime: 0.01002; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00046; RelErrorRead: 0.04788 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 14; LaunchNum: 15; Timer: hpctimer_getwtime(); WriteTime: 0.00772; AverageWriteTime: 0.00798; WriteBandwidth: 4011.55309; AbsErrorWrite: 0.00026; RelErrorWrite: 0.03284 %; ReadTime: 0.00917; AverageReadTime: 0.00956; ReadBandwidth: 3346.15660; AbsErrorRead: 0.00040; RelErrorRead: 0.04137 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 0; LaunchNum: 1; Timer: hpctimer_getwtime(); WriteTime: 0.00840; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00002; RelErrorWrite: 0.00259 %; ReadTime: 0.00978; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00004; RelErrorRead: 0.00408 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 1; LaunchNum: 2; Timer: hpctimer_getwtime(); WriteTime: 0.00760; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00078; RelErrorWrite: 0.09281 %; ReadTime: 0.00935; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00047; RelErrorRead: 0.04806 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 2; LaunchNum: 3; Timer: hpctimer_getwtime(); WriteTime: 0.00803; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00034; RelErrorWrite: 0.04074 %; ReadTime: 0.00966; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00017; RelErrorRead: 0.01684 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 3; LaunchNum: 4; Timer: hpctimer_getwtime(); WriteTime: 0.00796; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00041; RelErrorWrite: 0.04953 %; ReadTime: 0.00915; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00067; RelErrorRead: 0.06817 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 4; LaunchNum: 5; Timer: hpctimer_getwtime(); WriteTime: 0.01026; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00188; RelErrorWrite: 0.22472 %; ReadTime: 0.01117; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00135; RelErrorRead: 0.13710 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 5; LaunchNum: 6; Timer: hpctimer_getwtime(); WriteTime: 0.00929; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00092; RelErrorWrite: 0.10968 %; ReadTime: 0.00994; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00012; RelErrorRead: 0.01206 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 6; LaunchNum: 7; Timer: hpctimer_getwtime(); WriteTime: 0.00842; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00005; RelErrorWrite: 0.00550 %; ReadTime: 0.00973; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00010; RelErrorRead: 0.00988 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 7; LaunchNum: 8; Timer: hpctimer_getwtime(); WriteTime: 0.00773; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00064; RelErrorWrite: 0.07673 %; ReadTime: 0.00950; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00032; RelErrorRead: 0.03307 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 8; LaunchNum: 9; Timer: hpctimer_getwtime(); WriteTime: 0.00836; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00002; RelErrorWrite: 0.00211 %; ReadTime: 0.00990; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00008; RelErrorRead: 0.00832 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 9; LaunchNum: 10; Timer: hpctimer_getwtime(); WriteTime: 0.00778; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00060; RelErrorWrite: 0.07138 %; ReadTime: 0.00996; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00014; RelErrorRead: 0.01444 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 10; LaunchNum: 11; Timer: hpctimer_getwtime(); WriteTime: 0.00918; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00081; RelErrorWrite: 0.09624 %; ReadTime: 0.01066; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00084; RelErrorRead: 0.08546 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 11; LaunchNum: 12; Timer: hpctimer_getwtime(); WriteTime: 0.00758; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00080; RelErrorWrite: 0.09508 %; ReadTime: 0.00959; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00023; RelErrorRead: 0.02386 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 12; LaunchNum: 13; Timer: hpctimer_getwtime(); WriteTime: 0.00804; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00034; RelErrorWrite: 0.04025 %; ReadTime: 0.00958; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00024; RelErrorRead: 0.02437 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 13; LaunchNum: 14; Timer: hpctimer_getwtime(); WriteTime: 0.00905; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00068; RelErrorWrite: 0.08076 %; ReadTime: 0.00943; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00039; RelErrorRead: 0.04016 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 14; LaunchNum: 15; Timer: hpctimer_getwtime(); WriteTime: 0.00795; AverageWriteTime: 0.00837; WriteBandwidth: 3821.09192; AbsErrorWrite: 0.00043; RelErrorWrite: 0.05084 %; ReadTime: 0.00993; AverageReadTime: 0.00982; ReadBandwidth: 3257.85030; AbsErrorRead: 0.00011; RelErrorRead: 0.01111 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 0; LaunchNum: 1; Timer: hpctimer_getwtime(); WriteTime: 0.00784; AverageWriteTime: 0.00792; WriteBandwidth: 4038.23378; AbsErrorWrite: 0.00008; RelErrorWrite: 0.01008 %; ReadTime: 0.00933; AverageReadTime: 0.00956; ReadBandwidth: 3348.08807; AbsErrorRead: 0.00023; RelErrorRead: 0.02390 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 1; LaunchNum: 2; Timer: hpctimer_getwtime(); WriteTime: 0.00802; AverageWriteTime: 0.00792; WriteBandwidth: 4038.23378; AbsErrorWrite: 0.00009; RelErrorWrite: 0.01170 %; ReadTime: 0.00924; AverageReadTime: 0.00956; ReadBandwidth: 3348.08807; AbsErrorRead: 0.00032; RelErrorRead: 0.03352 %;]
